অজ্ঞেয়বাদী	Agnostic
অঝর	Incessant ; pouring or showering incessantly
অঝরে	Incessantly ; in torrents
অঝোর	Incessant ; pouring or showering incessantly
অঝোরে	Incessantly ; in torrents
অঞ্চল	border, brim ; a region or locality
অঞ্চলনিধি	dear one  very dear child
অঞ্চলপ্রভাব	domination of wife ; influence of the harem
অঞ্চলে	hilly
অঞ্চলে	region
অঞ্চলের	zone
অঞ্চিত	worshipped ; raised
অঞ্জন	an eye-salve ; collyrium
অঞ্জনা	Kind of green lizard
অঞ্জনিকা	a sty
অঞ্জলি	act of worshipping or serving ;  a handful
অঞ্জলিপুট	palms of hands cupped together
অঞ্জিষ্ণু	the sun ; an exceptionally bright object
অটবি	Forest
অটবী	a forest ; a large tree
অটল	not reeling ; unwavering, un flinching
অটলতা	firmness, steadiness ; stolidness
অটলভাবে	unwaveringly
অটুট	unbroken ; intact, whole
অটোগ্রাফ	Autograph ; signature
অটোমেটিক	automatic
অট্ট	excessive or loud
অট্ট-অট্ট	loud and horrible
অট্ট-অট্ট	a very loud or roaring laughter
অট্টনাদ	a very loud noise ; an uproar
অট্টহাস	a very loud or roaring laughter
অট্টহাসি	guffaw ; very loud laughter
অট্টহাস্য	guffaw ; laughter
অট্টালিকা	a building ; a palace
অড়হর	a kind of pulse
অঢেল	plentiful, immense ; profuse
অণিমা	tenuity
অণু	very small, minute ; a little, a bit
অণু	just a little amount or portion ; a molecule
অণুবীক্ষণ	a micro scope
অণুভা	a lightning
অণুমঞ্জরি	spikelet
অণুমাত্র	just a little ; in finitesimal
অণ্ডকোষ	Testicle ; scrotum
অণ্ডজ	born of an egg, oviparous
অণ্ডজ	an oviparous creature
অণ্ডাকার	egg-shaped, oval ; round
অণ্ডাশয়	the ovary of any oviparous creature
অত	such a large number of anything ; so much, so many
অতএব	Hence ; so
অতঃপর	henceforth
অতগুলো	So many ; so numerous
অতট	a precipice
অতটা	So mach ; so many
অতথ্য	untrue, false
অতনু	not slender or delicate ; gigantic
অতনু	Madan
অতন্দ্র	sleepless ; not sleeping, awake
অতপর	then ; henceforth
অতর্ক	unfair or useless argument, sophistry ; casuistry
অতর্কিত	unthought of ; unanticipated, unnoticed, unexpected
অতর্কিত আক্রমণ	sudden or surprise attack
অতর্কিতভাবে	in an unguarded state ; suddenly
অতর্কিতে	Unexpectedly ; unawares
অতল	bottomless, abysmal ; unfathomable
অতলস্পর্শ	abysmal ; unfathomable
অতলস্পর্শী	Unfathomable ; bottomless
অতলান্তিক	the Atlantic Ocean
অতশত	so varied ; so many
অতশত	so many varieties ;  so much of it
অতসী	a variety of golden-coloured flower ; linseed
অতি	very improper or unbecoming ; excessive
অতি	going beyond
অতিকথা	exaggerated or useless talk ; a myth
অতিকায়	of immense size ; gigantic
অতিকায়	Gigantic
অতিকোমল	too soft, too tender ; very tender or soft
অতিক্রম	going beyond ; pass ing over
অতিক্রম করা	to go beyond ; to pass over
অতিক্রমণীয়	violable ; surpassable
অতিক্রান্ত	passed beyond ; crossed
অতিক্রান্ত হওয়া	to pass away, to elapse
অতিচার	quick passage
অতিচালাক	over-clever, too clever by half ; oversmart
অতিচালাকের গলায় দড়ি	an over-clever person hangs himself
অতিজন	the majority
অতিতপ্ত	super heated
অতিতর	very much excessive
অতিতাপিত স্টিম	super heated steam
অতিথি	a guest
অতিথিবত্সল	hospitable
অতিথিশালা	a guest-house
অতিথিসত্কার	hospitality
অতিথিসেবক	a hospitable man ; a host
অতিদরিদ্র	needy ; necessitous
অতিদর্প	excessive pride or vanity
অতিদর্পে হতা লন্কা	pride will have a fall
অতিদূর	far-away ; remote
অতিদূর	a great distance
অতিদৈন্য	utmost poverty
অতিনাটকীয়	melodramatic ; unnecessarily over-dramatic
অতিনাটকীয়তা	melodrama
অতিনৈতিকতা	puritanism
অতিপত্তি	lapse
অতিপন্ন	lapsed
অতিপন্ন হওয়া	to lapse
অতিপাত	passing ; spending
অতিপাতক	any of the most heinous sins
অতিপাত করা	to spend or pass
অতিপাতকী	a great sinner
অতিপান	over indulgence in intoxicating liquor
অতিপ্রজতা	overpopulation
অতিপ্রাকৃত	supernatural ; supernal
অতিবড়	too big ; too much
অতিবল	extremely strong or mighty
অতিবাড়	overgrowth ; unnatural growth or development
অতিবাড় বাড়া	to grow extremely haughty or arrogant
অতিবাড় বেড়ো নাকো ঝড়ে প়ড়ে যাবে	pride will have a fall
অতিবাদ	exaggeration
অতিবাহন	spending or passing
অতিবাহন করা	to spend or pass
অতিবাহিত	spent
অতিবাহিত করা	to spend or pass
অতি বিলম্বে	very late, after the fair
অতিবৃদ্ধ	very old ; decrepit
অতিবৃদ্ধি	overgrowth
অতিবৃষ্টি	excessive or heavy rainfall
অতিবেগনি	ultraviolet
অতিব্যয়	extravagance
অতিব্যস্ত	very busy ; very anxious
অতিভক্তি	excessive devotion or reverence
অতিভুজ	a hypotenuse
অতিভোজন	over-eating, surfeit ; gluttony
অতিভোজন করা	to over eat ; to gourmandize, to gormandise
অতিভোজী	voracious, gourmand
অতিভোজী	a gourmand, a glutton
অতিমন্দা	slump
অতিমাত্র	beyond mea sure ; extremely
অতিমাত্রায়	over ; clinking
অতিমাত্রায়	Beyond measure ; exceedingly
অতিমান	excessive vanity
অতিমানব	a superman ; a greatly wise man
অতিমানবিক	superhuman ; supernal
অতিরঞ্জন	exaggeration
অতিরঞ্জিত	exaggerated
অতিরাষ্ট্রিক	extra-territorial
অতিরিক্ত	extra
অতিরেক	abundance ; superfluity
অতিরোমশ	villose ; very hairy
অতিলোভ	too much greed, overgreediness
অতিলোভী	miserly ; insatiable
অতি লোভে তাঁতি নষ্ট	too much greed ruins a person
অতিশয়	too many or too much ; great, excessive
অতিশয়	very ; exceedingly, excessively
অতিশয়	Great ; excessive
অতিশয়োক্তি	a figure of speech, hyperbole ; exaggeration
অতিশয়োক্তি	Exaggeration ; hyperbole
অতিষ্ঠ	unable to stay or keep steady ; unsettled
অতিষ্ঠ করা	to make un steady ; to unsettle
অতিসম্পৃক্তি	over-saturation
অতিসাধারণ	common or garden
অতিসার	diarrhoea ; dysentery
অতি সূক্ষ্ণ বস্ত্র	superfine cloth
অতীত	past times or days ; ancient times
অতীত	elapsed ; dead
অতীত	past, beyond
অতীত কাল	the past tense ; the past
অতীতকাল	past times or days ; ancient times
অতীত হওয়া	to pass away
অতীতে	before ; afore
অতীন্দ্রিয়	beyond the range of the senses ; imperceptible
অতীন্দ্রিয়	Insensible ; imperceptible
অতীন্দ্রিয়তা	impalpability ; subtlety
অতীব	very ; very much
অতুল	beyond compare ; incomparable
অতুলনীয়	unrivaled ; unparalleled
অতুলনীয়	Without an equal ; matchless
অতুষ্ট	unsatisfied ; not pleased or gratified
অতুষ্টি	dissatisfaction ; displeasure, lack of gratification
অতৃপ্ত	insatiate, ungratified ; unsatisfied
অতৃপ্তি	lack of satiation or gratification ; lack of appeasement
অতৃপ্তিকর	dis satisfactory
অত্যধিক	excessive, great
অত্যধিক	very much, too much ; exceedingly
অত্যন্ত	excessive, extreme, great
অত্যন্ত	very much, too much ; exceedingly, extremely
অত্যন্তগামী	expeditious ; extremely swift or speedy
অত্যন্তসংযোগ	uninterrupted extension or expansion
অত্যন্তাভাব	negation ; complete non-existence or absence
অত্যভিমানী	touchy ; over-sensitive
অত্যম্ল	very sour
অত্যয়	death ; destruction, annihilation
অত্যয় প্রমাণপত্র	an emergency certificate
